Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.6357586884495252,0.6483645872141693,0.6197366444346097,92.06,0.10490461713389347,1.9018,920.24,94.94,95.24,920.54
2,0.6577741366336944,0.668644514316155,0.6454920876806101,86.46,-1.1212914157658815,1.7772,871.38,101.97,102.23,871.64
3,0.6715428354817854,0.687203855853046,0.6555635991916772,82.02,-0.5252382273183149,1.8336,842.59,104.7,104.92,842.81
4,0.6770994960551572,0.6870089798581255,0.660824660518669,78.76,-0.034016758610960096,1.825,802.03,102.78,102.97,802.22
5,0.6757501496686831,0.6877609615112861,0.6592902553591512,78.1,-0.21336556161986664,1.8262,804.01,104.48,104.66,804.19
6,0.6757864163671771,0.6887752286043431,0.6656046756931178,78.36,-0.17056302109267563,1.8248,822.94,102.35,102.53,823.13
7,0.6752672107617238,0.6841792267134359,0.6630958498069364,75.74,-0.05310267792083323,1.8491,813.78,100.02,100.17,813.94
8,0.677293334441798,0.6937899583705535,0.6642868723507943,75.32,-0.1685742107219994,1.7968,802.31,102.09,102.24,802.46
9,0.6752004576026667,0.6868807592738748,0.6625880200365627,75.84,0.20027708378620446,1.7634,805.43,102.97,103.12,805.59
10,0.6775098321453725,0.6903922326165174,0.6655032588014083,75.42,-0.2911840515444055,1.8773,796.74,102.41,102.56,796.89
11,0.6772816266111937,0.6929814759197047,0.6651113257433041,74.84,-0.0641786732012406,1.8261,788.83,102.35,102.5,788.98
12,0.6779853572341207,0.6876523182645586,0.664436838790056,74.72,-0.020526333362795413,1.7617,783.88,102.0,102.15,784.02
13,0.6782290678656908,0.689043291254671,0.668096120240285,74.14,-0.29379586105545363,1.8162,778.16,102.36,102.49,778.29
14,0.6790870929746617,0.6942862214905599,0.6681823166543973,76.36,-0.2367813906748779,1.8218,802.39,103.3,103.46,802.55
15,0.6798093284671696,0.6954939221319122,0.6678164736941287,74.18,-0.09494315713527612,1.8465,773.98,102.49,102.63,774.11
16,0.6793144905305158,0.6908327023610108,0.6695182385116581,73.78,-0.4423425532877445,1.8055,754.5,101.27,101.4,754.63
17,0.6798181100339985,0.6882412975580117,0.6637268700356389,72.52,-0.15049140850702922,1.8841,767.53,99.51,99.62,767.65
18,0.6802235950832319,0.6915354378992233,0.6615020480612804,71.32,-0.016519696389635404,1.8016,760.9,99.64,99.75,761.0
