Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.678129489716558,0.7053083240657924,0.6411572131807609,196.0,-0.08276471801293202,1.8382,326.62,10.23,12.6,328.98
2,0.7190623214580518,0.7431795969752547,0.6904429601834697,195.42,-0.8312602465972304,1.8231,222.46,9.24,10.57,223.79
3,0.733018061833062,0.7460995766167867,0.7053083260910371,193.86,-3.8860165080055595,1.7063,189.38,8.86,10.01,190.53
4,0.7397871082504763,0.7494619778370937,0.724951831651114,193.02,-0.12095710522446193,1.7576,183.03,8.5,9.54,184.07
5,0.7398614351477333,0.7509662136352222,0.7101749583628051,190.74,-0.15607370524547803,1.7893,181.83,8.58,9.62,182.87
6,0.741455922046389,0.7537977076509189,0.7249518336763587,190.64,-0.03250713239570981,1.9053,184.94,8.47,9.47,185.95
7,0.7412347108082831,0.752381958839337,0.7249518334548476,190.2,-0.1078874833979889,1.8991,181.44,8.46,9.5,182.48
8,0.7414063704636298,0.7545055838604436,0.7248633458037677,190.58,-0.03613583855085859,1.9026,182.39,8.46,9.48,183.41
9,0.7387429941017551,0.7509662152174448,0.7248633458037677,191.1,-0.06012015696614981,1.8295,182.79,8.62,9.66,183.83
10,0.739820732124393,0.7523819626683154,0.7248633446645674,190.16,-0.09010914749907036,1.8473,184.91,8.41,9.46,185.96
11,0.7405940851268735,0.7523819608645818,0.7249518332333365,191.08,-0.08706180829750865,1.8433,188.21,8.62,9.65,189.24
12,0.7406347883628644,0.7509662120529997,0.7298184686695495,191.4,0.14058382274877085,1.8176,187.54,8.59,9.59,188.55
13,0.7394137049003788,0.7494619794193162,0.7249518334548476,191.66,0.06108069606125355,1.7453,188.37,8.43,9.49,189.43
14,0.7398083445342304,0.7551249730834217,0.719908225627764,190.24,-0.09797702156580411,1.8338,190.57,8.61,9.63,191.58
15,0.7407657444613455,0.7537092242718397,0.7199967121712881,189.8,-0.12249362642729753,1.7959,189.48,8.5,9.55,190.53
16,0.7392969055792794,0.7488425901963381,0.7199082238240303,191.76,-0.20710713601377057,1.8242,193.11,8.56,9.61,194.15
17,0.7393676927445517,0.7530013480623151,0.7150415899700396,191.16,-0.22090105548206912,1.854,190.98,8.54,9.57,192.0
18,0.738045737857777,0.7495504650451513,0.7150415915522622,190.82,-0.05004727315062132,1.7923,189.85,8.55,9.62,190.91
19,0.7391340942327278,0.753620740228227,0.7249518334548476,191.26,0.09781349058213987,1.7759,197.09,8.54,9.62,198.17
20,0.7403304022250251,0.7515856010544667,0.72999544106042,190.0,-0.1067378833081181,1.8379,190.15,8.67,9.68,191.15
