Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.6775725257151337,0.6885649127252206,0.6643180435929579,160.08,-0.39769719797186553,1.7884,232.44,12.16,13.08,233.36
