Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.6226253306928226,0.635944796397782,0.6132307056719879,97.82,-0.3436012603342533,1.8678,523.29,49.9,50.57,523.96
2,0.6644030823275894,0.6753710227795794,0.6501877420586695,82.7,0.04529056676170405,1.8304,429.54,52.93,53.54,430.15
3,0.6674638866253452,0.6772244711383806,0.6556112563671725,81.92,0.07114956264986712,1.8377,421.11,52.55,53.16,421.72
4,0.6669985347923244,0.6814911486641445,0.6533908569788234,79.44,-0.13401687936857343,1.7385,416.95,53.54,54.13,417.54
5,0.6675229732967648,0.6853846219892302,0.654025268126138,80.44,-0.254090090008343,1.8498,420.44,53.58,54.19,421.04
6,0.6706734648254529,0.6879160274627963,0.65829815751531,80.86,-0.12088436353951693,1.9027,415.55,53.04,53.65,416.15
7,0.6694902409681032,0.6829278741916267,0.6550141719302831,80.36,-0.16413431132540984,1.7646,418.0,53.55,54.15,418.6
8,0.6690112062591923,0.6794511041083316,0.6565939613801991,80.66,-0.14450475270859897,1.8358,419.88,53.8,54.4,420.49
9,0.6706694824899552,0.6803902615902158,0.66074866277845,78.58,-0.25691175321117043,1.7352,411.93,52.98,53.58,412.52
10,0.6699631815546792,0.6845325384119638,0.6559533515996921,78.26,0.04666347964666784,1.8324,421.05,53.01,53.6,421.64
11,0.6686967397494168,0.6794821944145015,0.659143991353562,76.1,0.1717137605883181,1.7724,410.16,52.67,53.25,410.74
12,0.6700985213632107,0.6819700407838232,0.6593617014122206,77.84,-0.10686093149706721,1.7795,409.19,52.43,53.02,409.78
13,0.6715889916096398,0.6827164106600732,0.6596975616151104,76.3,-0.0034848123788833616,1.8273,404.16,52.2,52.78,404.74
14,0.672594333426489,0.6841033957552762,0.6590880437400546,76.74,-0.06045609200373292,1.8816,408.94,52.29,52.88,409.52
15,0.6716557882281764,0.6820198215362296,0.6604812256645316,74.62,-0.4057968808338046,1.7444,403.21,52.13,52.7,403.78
16,0.6718239694885477,0.6837861844662461,0.6592746225496089,74.58,0.10549839387337366,1.8312,407.25,52.77,53.34,407.82
17,0.6730978744209238,0.6857578056795156,0.6549768548110959,74.3,-0.1246252179145813,1.8195,401.57,52.22,52.79,402.14
18,0.6705480749996042,0.6813232054537092,0.6625212651978446,75.68,-0.1315603497127692,1.8898,413.27,51.98,52.56,413.85
19,0.6711313499784641,0.6840100867743182,0.6583292476568803,73.46,0.0881057237740606,1.7869,401.72,51.69,52.26,402.29
20,0.6717601542437451,0.6838483828886623,0.6600583092158474,73.0,-0.036091041564941403,1.8237,400.34,51.8,52.36,400.9
