Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.6593754831586865,0.6693705691558582,0.645669314606249,126.26,-0.29653911769390107,1.8596,221.24,14.99,15.89,222.15
2,0.6617478487736946,0.6730408408710931,0.6478217145386711,119.64,0.5006935274600983,1.7301,209.48,14.88,15.78,210.38
3,0.6654255859615071,0.6800952320578119,0.6490783130062489,120.36,-0.25052004400640726,1.8154,210.85,14.69,15.59,211.75
4,0.6741787525971322,0.6874855390406243,0.6572151353531257,113.66,0.21580223479996558,1.8387,184.66,14.58,15.47,185.56
5,0.676264213708734,0.6900236297121091,0.6580984789863276,111.8,-0.4235101682336434,1.716,184.36,14.39,15.28,185.25
6,0.684297260929336,0.6968043037054689,0.6696940547425778,102.78,-0.02916891589051201,1.8439,160.8,14.23,15.11,161.68
7,0.6812644960406249,0.6925990426207027,0.6680268766406245,105.34,0.18939863155934622,1.8028,168.81,14.29,15.18,169.7
8,0.6822366826076718,0.6928229934140627,0.67226946451875,103.18,-0.1980266429129101,1.7889,166.17,14.06,14.95,167.05
9,0.6885500496494065,0.7000640054683597,0.6786022423359378,101.96,-0.1583592196305593,1.6817,156.02,13.82,14.7,156.9
10,0.6917363451180003,0.7068446820246099,0.6804187193531255,97.5,-0.3090858532115817,1.8831,150.77,13.84,14.72,151.64
11,0.690088081602586,0.7017311861332037,0.6794358292511719,97.82,-0.1893631902523339,1.7905,152.01,13.58,14.46,152.89
12,0.6902468376146017,0.7065460856179695,0.6780299330074223,96.64,-0.20091216344582408,1.8413,151.94,13.76,14.64,152.82
13,0.6882932571497581,0.7008975943769534,0.6756038181597657,96.18,-0.05152815031377893,1.8609,156.7,13.54,14.42,157.57
14,0.6908602077826879,0.7023408165597654,0.6778806286816405,96.38,-0.16516042686998844,1.815,154.3,13.3,14.18,155.17
15,0.692410182880219,0.711783999217969,0.680754640559766,94.06,0.23727721760147497,1.7796,151.94,13.64,14.51,152.82
16,0.6935943753762893,0.7050282095636723,0.685656631529297,94.3,0.12491650384311613,1.8317,151.12,13.64,14.51,151.99
17,0.6931952491102737,0.7055631946617189,0.6794358292511717,94.38,-0.019226356458507086,1.7906,147.2,13.38,14.25,148.07
18,0.6931153737079456,0.7257186000457051,0.6831931992855472,93.32,0.2617708980841072,1.8583,148.12,13.45,14.32,148.99
19,0.6931969907121566,0.7029380193398445,0.6771590178750001,92.78,nan,nan,146.41,13.5,14.37,147.28
20,0.6946864988249534,0.7103780969941411,0.6807173188921881,94.56,nan,nan,146.78,13.47,14.35,147.66
