Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.6210196704870445,0.6337741412141477,0.611066266780369,98.26,-0.48366316556930544,1.8043,527.69,50.41,51.08,528.37
2,0.641942879651159,0.6563576115785247,0.6282013602706283,90.08,0.5695484661393695,1.8382,480.61,51.37,52.01,481.25
3,0.6526957482707907,0.6658239073861809,0.6390110723289747,84.5,-0.26086557946271366,1.8485,456.87,52.42,53.04,457.5
4,0.6539073342655594,0.6695059107981586,0.639937792913885,85.54,-0.10001895783676042,1.8057,455.05,52.53,53.16,455.67
5,0.6605965454299837,0.6765465406686634,0.6431782298155744,83.54,-0.0013507552006665397,1.8399,444.4,53.19,53.81,445.01
6,0.6642365208193365,0.6755327321348215,0.6515374053191414,81.88,-0.12497298594783335,1.7119,421.56,52.26,52.87,422.17
7,0.664083269135739,0.6770689867544236,0.6489811380206566,80.94,-0.10690826265250936,1.8314,425.73,52.59,53.2,426.33
8,0.6666481194838974,0.680682585810597,0.6539817273012999,80.8,-0.23001500917598605,1.775,417.31,53.26,53.86,417.91
9,0.6667592032944794,0.6805457670984754,0.6577756933392093,79.82,-0.16385491378605366,1.8593,416.42,53.53,54.13,417.02
10,0.6700533670574829,0.6851420606155335,0.6554930850319097,80.54,-0.22553571732714772,1.8604,410.15,52.96,53.56,410.75
11,0.6685210980108218,0.6842526532661592,0.653241583203761,79.44,-0.011725337189786574,1.8022,414.54,53.24,53.84,415.14
12,0.6696871573175236,0.685210487583707,0.6566063930300182,80.82,-0.25905991301817055,1.8409,422.6,53.05,53.65,423.21
13,0.6713159529283722,0.6889857984018297,0.6605745276366787,80.16,-0.2476436438737437,1.864,417.5,52.89,53.49,418.11
14,0.6700297317342819,0.6814165011532932,0.659430118871455,79.42,0.09452726078384063,1.8428,413.48,53.08,53.68,414.07
15,0.6690247641705972,0.6794884326271241,0.6573465393718889,78.56,-0.20429220727237407,1.8176,410.53,53.01,53.6,411.12
16,0.6702273921204518,0.679258300238519,0.6550763690537004,79.2,-0.09180387039668858,1.8035,409.68,53.22,53.81,410.27
17,0.6693964489600046,0.6838483775614316,0.6552069919730776,76.94,-0.1347327115945518,1.8421,400.76,52.73,53.32,401.35
18,0.671346800876378,0.6850674317466523,0.6575455641558395,76.7,-0.09824480372481048,1.8175,402.32,52.65,53.23,402.9
19,0.6702752805588481,0.6804773409977847,0.6603008662854983,76.04,0.17613695661226908,1.7449,400.67,52.57,53.15,401.25
20,0.6716951005268169,0.6867653884101785,0.6609041599232915,77.44,-0.0216754914727062,1.8523,405.91,52.53,53.11,406.5
