Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.656518133965671,0.6712290785363644,0.6452636193493023,120.24,0.05700826117148002,1.8809,291.77,21.12,21.98,292.64
2,0.6724866925717111,0.6848721438481704,0.6557139081970719,106.7,0.10284373164176941,1.7612,240.24,21.04,21.89,241.09
3,0.6807982016527585,0.6917962741086581,0.6673823311782562,99.36,0.04867749661207199,1.7637,218.43,20.86,21.7,219.27
4,0.6857771552882649,0.6988614408925342,0.6745372509420178,96.34,-0.23459206856787204,1.796,207.97,20.69,21.53,208.8
5,0.6899770215664286,0.7047597683947406,0.6736140473336893,92.56,0.0884860820676151,1.8092,193.03,20.35,21.17,193.86
6,0.6885986095439671,0.7000026348783719,0.672857509774491,93.52,-0.1117319903875652,1.8874,199.57,20.38,21.21,200.39
7,0.6907491892656639,0.7009386688178928,0.6762554790448115,91.92,0.0988280626111909,1.7856,191.5,20.44,21.26,192.32
8,0.6929451607252092,0.7162101938998112,0.6825384587777765,90.0,0.4039782348432039,1.8671,185.66,20.29,21.11,186.48
9,0.6936283431160484,0.7101323667706334,0.6836540285572393,88.04,0.08972423813409275,1.8529,180.83,20.1,20.92,181.65
10,0.6926148559441007,0.7069780466921856,0.67967906457914,90.82,0.11185329645458195,1.8063,187.09,20.48,21.3,187.92
11,0.6939668567481199,0.7059266068968482,0.6808330810913737,91.26,-0.0019997223797771665,1.832,184.98,19.94,20.77,185.81
12,0.6951657536174765,0.7097989834872167,0.6835001474916926,89.6,0.1069019188483556,1.8556,183.08,19.99,20.81,183.9
13,0.6949482839288528,0.7064651460811436,0.6804868721220394,89.98,-0.2224903518432065,1.8439,185.18,20.1,20.92,186.0
14,0.6952529474789511,0.706272815916625,0.6864749656457528,87.14,-0.23205811281998953,1.8284,179.25,19.78,20.59,180.07
15,0.695119849952842,0.7068241904763403,0.6812433936039073,87.66,0.051718610442347,1.817,181.0,19.89,20.7,181.82
16,0.6981403053702142,0.760319435476931,0.6867185877088503,85.8,-0.11638442137175137,1.8923,179.67,19.94,20.75,180.48
17,0.6943438354174564,0.7086193221652306,0.6785122218444666,87.22,nan,nan,176.86,19.82,20.64,177.67
18,0.6958904804646546,0.7061830614143001,0.6857569058000559,86.3,nan,nan,179.95,19.72,20.53,180.76
19,0.6963705512058219,0.7100554216338562,0.6861800358131008,86.56,nan,nan,182.03,19.8,20.62,182.84
20,0.6961738562319886,0.7057983846273224,0.6844746515462735,86.0,nan,nan,177.06,19.78,20.6,177.87
