Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
19,0.7422805943442162,0.7522934752387466,0.7298184655051044,188.64,-0.02998054189941822,1.7862,175.73,8.37,9.38,176.74
20,0.7408329918231168,0.7537092206643724,0.7249518334548476,189.92,-0.15411644541707478,1.8537,178.81,8.34,9.36,179.83
21,0.7412931103068133,0.7537092204428615,0.7249518314296027,187.36,-0.07635893604080927,1.8989,184.86,8.45,9.47,185.88
22,0.7398755915738613,0.7495504632414177,0.724951831872625,191.08,-0.4323753209686593,1.7724,190.89,8.43,9.47,191.94
23,0.7179385691328273,0.7354814654981001,0.6953980828277403,195.44,nan,nan,298.05,8.86,10.36,299.55
24,0.7197755030634869,0.7388438631109399,0.6953095974234162,194.96,nan,nan,294.64,8.9,10.34,296.08
25,0.7199507016426184,0.7396402249462997,0.6953095953981715,194.96,0.23870216176295891,1.8542,288.99,8.8,10.15,290.35
26,0.7150079693915758,0.7326499680964472,0.6904429619872032,195.34,-0.2970599983818829,1.7505,314.87,9.0,10.5,316.38
27,0.7299653539135308,0.7501698538251073,0.7149531063694493,194.44,0.11222531879320741,1.7574,254.1,8.63,9.85,255.31
28,0.7300874617335955,0.7403480959661346,0.7101749579197828,194.48,-0.1455544167220956,1.6813,242.35,8.66,9.87,243.56
29,0.7334534040839388,0.7495504648236402,0.7150415917737734,191.28,-0.00138013898149917,1.8334,226.94,8.58,9.72,228.08
30,0.7354195247081468,0.7496389506709865,0.7199967123927994,193.24,-0.24403697913512587,1.7208,228.74,8.6,9.72,229.86
31,0.735892030412399,0.7453032186104053,0.7199082251847417,191.82,-0.41483781722031143,1.659,223.63,8.59,9.7,224.74
32,0.7350178061710657,0.7515856006114444,0.7151300787603199,192.38,-0.12873509251757673,1.8363,220.3,8.55,9.65,221.4
33,0.7350408117249471,0.7522049878091778,0.7150415895270176,192.14,0.058938292547678336,1.7235,227.72,8.66,9.8,228.85
34,0.7359752059760332,0.7474268416062672,0.7200852011830794,193.34,-0.1831783052533865,1.7615,220.77,8.54,9.66,221.89
35,0.7332835133632885,0.7474268434100007,0.7101749576982717,194.0,0.1196394745260477,1.8288,227.53,8.55,9.73,228.72
36,0.7342444530958029,0.7460995818064765,0.7100864689079914,192.28,0.04534226817716109,1.8384,228.45,8.61,9.75,229.6
37,0.735775231390023,0.7515855992507331,0.7199967123927994,193.04,-0.07606965629383922,1.8504,225.41,8.58,9.7,226.53
38,0.7346674081305546,0.7496389504494754,0.7199967126143105,193.0,-0.007657372951507568,1.7642,229.25,8.66,9.8,230.39
39,0.7311828973934078,0.7508777262056534,0.7053083242873034,193.36,-0.16909803567748322,1.8572,235.47,8.65,9.84,236.65
40,0.7332180360007322,0.7480462285824893,0.7053083247303257,192.46,-0.14517710602989323,1.8637,229.01,8.67,9.77,230.11
41,0.7347204987535508,0.7514971120426754,0.7100864727369699,191.98,0.09858234171779492,1.7695,232.84,8.52,9.66,233.98
42,0.7337684078943683,0.7453917022109956,0.719908228792209,193.98,-0.0546755600720644,1.7529,229.77,8.65,9.8,230.92
43,0.736364536390692,0.7537092258540623,0.7151300787603199,191.24,-0.14688374788353317,1.8928,219.46,8.54,9.62,220.54
44,0.7355610998430935,0.7515856026366893,0.7200851980186346,190.92,-0.1900830702521862,1.8323,228.49,8.59,9.71,229.62
45,0.7354035967138715,0.7481347178157919,0.7199082254062529,191.84,-0.11960415605847773,1.8171,216.33,8.51,9.58,217.41
46,0.7361468653522756,0.7467189656182537,0.710174955894538,193.72,0.0029445577412843702,1.8281,215.38,8.47,9.56,216.47
47,0.7368423513723625,0.7488425920000717,0.7248633478290123,193.88,-0.046623928864535535,1.837,217.13,8.52,9.64,218.25
48,0.7356053411649246,0.7495504630199066,0.719996714418044,191.56,-0.18143416597292975,1.786,221.17,8.56,9.65,222.26
49,0.737206906863016,0.7495504648236402,0.7150415899700396,191.88,-0.2379214709722682,1.8054,214.06,8.5,9.6,215.17
50,0.7368246544282018,0.7494619794193162,0.7199082269884752,190.92,-0.06914881700411057,1.8151,211.68,8.47,9.53,212.74
51,0.7350372720689095,0.7467189705864322,0.7150415919952846,190.76,-0.24833004255043833,1.7567,212.24,8.5,9.63,213.36
52,0.7365556623293115,0.7522934752387466,0.7151300769565864,191.64,-0.11524916665726587,1.9158,216.14,8.58,9.66,217.21
53,0.7352160103534444,0.7494619791978051,0.7150415915522622,192.4,-0.03285908987699689,1.8305,220.12,8.57,9.71,221.26
54,0.7349222426457631,0.7494619794193162,0.7150415915522622,194.22,-0.04757341616787016,1.7375,222.86,8.55,9.67,223.98
55,0.7330923880088254,0.7515856026366893,0.7151300769565864,193.42,-0.10236895254347474,1.7357,231.49,8.53,9.68,232.64
56,0.7329844368300711,0.7522934786247026,0.7101749561160491,192.72,-0.12481318280482903,1.8273,230.03,8.55,9.73,231.21
57,0.7327455299756056,0.7508777262056534,0.7151300787603199,194.18,0.06347181247547269,1.8096,236.0,8.62,9.8,237.17
58,0.7290344989653308,0.7467189674219873,0.7003532034467663,194.36,0.11723818029277026,1.8424,245.29,8.67,9.94,246.56
59,0.7322871807487457,0.7501698520213735,0.7150415897485287,193.7,-0.052720980066806075,1.8241,235.82,8.55,9.73,237.0
60,0.7311705090532716,0.7447723170385071,0.7100864707117251,193.52,0.10085948909583844,1.7116,241.03,8.48,9.7,242.25
61,0.7305440408599777,0.7507892410228406,0.710174961305739,193.86,-0.05608501965180039,1.761,244.92,8.67,9.87,246.12
62,0.7243996917727483,0.7446838311911607,0.7002647144349751,195.5,-0.13960754834115505,1.7563,266.46,8.71,10.1,267.86
63,0.7235909456217936,0.7390208377485663,0.6953980828277403,194.2,-0.029385424562190707,1.8477,264.51,8.71,10.04,265.84
64,0.7264773022874782,0.7445068565535342,0.7003532034467663,194.7,0.051186698395758866,1.7837,264.3,8.7,9.99,265.59
65,0.7284080303416726,0.7481347157905469,0.7052198354970232,194.46,-0.23234359715133907,1.8048,251.36,8.69,9.93,252.6
66,0.7346532506652228,0.7475153306180585,0.7150415915522622,192.14,-0.10308336179990035,1.8248,224.11,8.63,9.75,225.23
67,0.7370936468055633,0.7501698536035961,0.7101749563375603,191.16,-0.1991476759216503,1.9068,208.08,8.49,9.56,209.15
68,0.7384793103549996,0.7467189690042096,0.7199082269884752,191.46,-0.02458655402848595,1.8814,207.43,8.46,9.52,208.49
69,0.7373148565487853,0.7481347178157919,0.7150415913307511,191.22,-0.003254717836777369,1.8372,202.11,8.4,9.45,203.16
70,0.7385996488163324,0.7530898368525952,0.7101749565590714,192.04,0.155985510108085,1.8256,207.35,8.49,9.57,208.44
71,0.738143069907031,0.7550364872360755,0.7248633462467899,192.1,0.15925624336187655,1.7637,208.49,8.41,9.48,209.56
72,0.7381625365326969,0.7530013496445376,0.715130078981831,192.12,0.1617392578568214,1.806,212.68,8.47,9.53,213.75
73,0.7372865422801236,0.7495504648236402,0.7248633460252788,192.0,-0.1264190263568591,1.7108,209.95,8.46,9.53,211.02
74,0.7376174735544673,0.7544170982346085,0.7052198373007569,190.36,0.11896884024731423,1.8922,210.39,8.47,9.52,211.44
75,0.7385660249329221,0.7495504630199066,0.7199082238240303,190.74,-0.12900066802180127,1.8251,206.08,8.45,9.49,207.13
76,0.738801392921828,0.7508777264271645,0.7199967108105768,190.8,-0.1427238152705525,1.9054,202.34,8.46,9.51,203.4
77,0.739645533278182,0.7495504632414177,0.7248633462467899,190.48,-0.10994889077387358,1.9112,200.95,8.39,9.43,202.0
78,0.7406489450098707,0.7572485958577725,0.7249518336763587,190.06,-0.1043178629326193,1.829,198.05,8.44,9.47,199.08
79,0.739778260233443,0.7494619778370937,0.7297299830437144,189.22,-0.04838954578889044,1.8811,196.41,8.58,9.57,197.4
80,0.7405887753716237,0.7544170982346085,0.7249518334548476,189.56,-1.0395755423949316,1.7381,194.42,8.35,9.38,195.45
81,0.3625945026787958,0.44861540167174296,0.25049905389760574,196.0,nan,nan,719.41,20.81,27.74,726.34
