Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.5891778860612413,0.605813399575783,0.5779835943699364,79.35,-0.5213323974183628,200.96,23.8,24.41,201.57
2,0.588489386520221,0.6039855022015584,0.5741217019910583,80.15,-0.5304067403078079,233.51,23.52,24.14,234.13
3,0.5935909905576514,0.6028298899327054,0.5821388996240622,79.6,0.24479392937251498,221.05,23.01,23.62,221.66
