Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.6542309098598307,0.6700867918889203,0.6446179457489136,117.9,0.8500668592751026,1.817,355.39,27.14,27.97,356.22
2,0.6596446113938228,0.6800797509691942,0.6456495535801171,110.12,0.33580426483050635,1.7915,330.82,27.04,27.86,331.64
3,0.6656086581589953,0.6860458179276817,0.6544036157338307,105.68,-0.11903148212216118,1.8599,312.05,27.44,28.25,312.86
4,0.6687222437941106,0.6909460158185572,0.6504811790262115,105.76,-0.1677105160696166,1.8873,308.57,27.02,27.83,309.38
5,0.6805011155096105,0.6911924749138888,0.6691155694880554,96.46,0.4000722363591194,1.7863,271.86,27.47,28.26,272.65
6,0.6819758372689865,0.6973527967095727,0.6705732034143521,96.08,-0.257068133354187,1.8033,266.62,27.46,28.25,267.41
7,0.6901109819883218,0.7062733405821658,0.6779789818209996,90.94,-0.1042008533289558,1.7929,249.21,26.86,27.64,249.99
8,0.694095239057835,0.7073294434395866,0.6802870652349984,88.9,-0.30787812256150776,1.8312,241.09,27.43,28.21,241.86
9,0.6963562114541649,0.703553907125612,0.685051746264526,86.86,-0.4232881437573168,1.7633,227.0,27.11,27.88,227.77
10,0.6969895453646616,0.7090858044107746,0.6838993449789079,86.44,-0.20170693627248207,1.8784,227.01,26.97,27.74,227.77
11,0.6969992735593741,0.708937263054023,0.6856883526395837,86.5,0.15749167547457749,1.8316,224.2,26.67,27.44,224.97
12,0.6976389093432357,0.7083757584072377,0.6846093939981355,86.48,-0.14201203278369373,1.77,223.66,26.59,27.36,224.43
13,0.6974524990709451,0.7093567685028989,0.6856214197638987,86.38,0.2042472359413902,1.8093,225.65,26.63,27.39,226.42
14,0.6962784155036131,0.7072804624937638,0.6846893864868959,84.02,0.17677871663780773,1.766,221.99,26.7,27.46,222.75
15,0.6973401322668754,0.7099770381009571,0.6858548411172046,85.52,-0.1666581965982914,1.8506,226.04,26.73,27.5,226.8
16,0.6970714868947901,0.7083430928110181,0.686941959327164,85.18,-0.18281705346372393,1.8556,225.74,26.8,27.56,226.5
17,0.697637766726056,0.7100080397048432,0.6815129190548028,84.22,0.014433581588996781,1.7664,222.25,26.67,27.44,223.02
18,0.6975707441442272,0.7077913813229971,0.6870317452969223,84.88,0.011256124410364363,1.729,221.04,26.32,27.08,221.81
19,0.6977207550499344,0.7073310830658908,0.685422286623595,84.82,-0.156788050690118,1.8631,219.3,26.42,27.19,220.06
20,0.6986348781246834,0.7119211056584068,0.685943004727033,83.38,0.16561413950779857,1.9032,219.27,26.22,26.98,220.03
