Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.6129983302291205,0.6355154070807219,0.5948144585826755,87.23,-0.37139525072915214,1.8329,605.2,62.84,63.43,605.79
2,0.6669743556332454,0.6839928432426705,0.6445971264386259,65.98,-0.36079255408710903,1.8059,434.77,61.38,61.83,435.22
3,0.6698393115248519,0.6842150321750949,0.6467781596170519,63.13,-0.2271417614359122,1.82,419.88,60.72,61.15,420.31
4,0.6704640520454193,0.6849901818085935,0.6538930835786357,61.25,0.11559770194192727,1.8281,409.91,60.5,60.91,410.32
5,0.671520372804871,0.6907022637284113,0.6563112210462326,60.05,0.042254430862764515,1.8729,401.6,60.17,60.57,402.0
6,0.6705291929551115,0.6830253860336908,0.6585759211555271,60.05,-0.14880941715091467,1.8252,407.99,60.32,60.72,408.39
7,0.6710977414828281,0.6857235040177552,0.6550737672847055,61.14,0.066405373737216,1.8202,414.67,60.81,61.22,415.08
8,0.6698672076274996,0.6843066960252367,0.6566310500793783,60.45,-0.13941162072122096,1.8116,406.43,60.25,60.66,406.84
9,0.670971731079647,0.6948610373747128,0.6545775896035394,60.77,-0.0036332738399505616,1.8684,410.68,59.48,59.89,411.08
10,0.671702574854343,0.6868254635638836,0.6495649423034775,59.67,-0.13762017944827676,1.8452,413.4,60.3,60.7,413.79
11,0.672133993294067,0.6856487680318353,0.6590780974130357,59.33,0.02953772448624174,1.795,416.17,60.36,60.76,416.56
12,0.671953484543823,0.6889496860446709,0.654898399937848,59.36,0.0043432557334502535,1.8513,415.35,60.61,61.01,415.74
13,0.67343089349559,0.6907321695932384,0.6621149739141425,59.47,0.13094418216496706,1.8223,407.25,59.86,60.25,407.65
14,0.6729172838857714,0.6895664252472455,0.6560163069036357,59.42,-0.1456377951738735,1.857,403.37,59.79,60.19,403.77
15,0.6724839019040977,0.6873096752848654,0.6561637613310192,58.51,-0.3182134736950199,1.7798,399.18,59.63,60.02,399.56
16,0.6729857830411987,0.6858779470411503,0.6581325484854239,56.94,-0.13772910638995792,1.8596,391.85,59.36,59.73,392.22
17,0.6728331990911005,0.6891469535715404,0.6488884069881651,58.0,-0.13610424598058066,1.815,416.21,58.38,58.76,416.59
18,0.6695798647749582,0.6822273076406793,0.652976443731749,56.92,0.00306667144531789,1.8314,430.23,58.4,58.77,430.6
19,0.6725318917567791,0.6913688169668895,0.6527004466217041,57.2,0.03155721416291983,1.8187,423.5,57.82,58.19,423.87
20,0.6712299215565294,0.68513167188658,0.6483663264933845,56.38,0.13625711753316547,1.7918,416.27,58.33,58.69,416.63
