Iteration,PhiMean,PhiMax,PhiMin,AvgSteps,Loss,AdvVar,AvgCandsBefore,AvgFiltered,AvgAdded,AvgCandsAfter
1,0.6429666722808415,0.6589527559586246,0.6304932803640568,115.8,0.12888985823677934,1.8613,210.2,15.23,16.12,211.09
2,0.6498764961919838,0.6614732639349822,0.6364065946369531,111.74,-0.11399551921270111,1.8591,199.65,15.05,15.94,200.54
3,0.6513622889034771,0.6642417746111078,0.6398227264281967,108.44,-0.02138687605443208,1.7842,189.61,14.82,15.71,190.5
4,0.6605255626682921,0.6715801636498462,0.6459241875373246,104.82,-0.37091090849467684,1.8156,174.04,14.62,15.51,174.93
5,0.656892038712164,0.6653488707569302,0.6445224377023243,106.1,0.2458034927646319,1.9057,181.75,14.92,15.81,182.63
6,0.6610139127367876,0.6717099965613604,0.6445341004496767,104.04,-0.1424494744056747,1.8593,172.06,14.66,15.55,172.94
7,0.6591932712772254,0.6777997945472272,0.6444757870888231,104.42,0.19569088305745805,1.8054,173.77,14.7,15.58,174.66
8,0.6598425386773461,0.674854799970177,0.6435918258333353,104.34,0.0213944816163608,1.8388,175.26,14.81,15.7,176.14
9,0.663675075763299,0.6756322539968098,0.6504357521631751,100.64,-0.0710520190852029,1.7545,166.18,14.76,15.64,167.06
10,0.6695586913597031,0.6852796792448325,0.6538285584597137,97.04,-0.14847681149840355,1.7816,157.5,14.41,15.28,158.38
11,0.6670154996899091,0.6790367228527463,0.6585049442391361,98.92,-0.46373181901872157,1.724,162.67,14.69,15.57,163.55
12,0.6718101826424341,0.6936435250099716,0.6613434312114221,95.14,-0.27580562390779195,1.7885,150.04,14.42,15.29,150.92
13,0.6750624437811426,0.6868579124168944,0.666326133803284,91.24,0.45263999203840893,1.7733,145.04,14.46,15.33,145.91
14,0.6748254755691816,0.6879416828800575,0.6609072818633773,92.6,-0.3690670520851487,1.8034,144.88,14.26,15.13,145.75
15,0.6772699153230413,0.6885659781245617,0.6621442105448057,89.5,0.07425760771883161,1.7681,136.24,14.25,15.12,137.11
16,0.6780103779306298,0.6924532475059079,0.6644765720608407,88.9,-0.029637316034899816,1.8446,139.04,14.13,15.0,139.9
17,0.6790686481785387,0.6914876472069067,0.6691412950929105,88.4,0.00524639063759854,1.8556,139.84,14.1,14.97,140.7
18,0.677850688600161,0.6891552856908717,0.6641585932528669,89.8,0.0877037514001131,1.825,138.99,13.94,14.81,139.85
19,0.6761160180875749,0.6924532473179533,0.6624388642339833,90.14,-0.02184621782766448,1.8355,139.47,14.07,14.94,140.34
20,0.6773595085207518,0.6943028086844877,0.6656901750596094,92.06,-0.5497779240341563,1.8706,141.91,13.95,14.82,142.78
